#                                                                                           
# .csv to store UE's information in HSS                                                     
# Kept in the following format: "Name,Auth,IMSI,Key,OP_Type,OP,AMF,SQN,QCI,IP_alloc"      
#                                                                                           
# Name:     Human readable name to help distinguish UE's. Ignored by the HSS                
# IMSI:     UE's IMSI value                                                                 
# Auth:     Authentication algorithm used by the UE. Valid algorithms are XOR               
#           (xor) and MILENAGE (mil)                                                        
# Key:      UE's key, where other keys are derived from. Stored in hexadecimal              
# OP_Type:  Operator's code type, either OP or OPc                                          
# OP/OPc:   Operator Code/Cyphered Operator Code, stored in hexadecimal                     
# AMF:      Authentication management field, stored in hexadecimal                          
# SQN:      UE's Sequence number for freshness of the authentication                        
# QCI:      QoS Class Identifier for the UE's default bearer.                               
# IP_alloc: IP allocation stratagy for the SPGW.                                            
#           With 'dynamic' the SPGW will automatically allocate IPs                         
#           With a valid IPv4 (e.g. '172.16.0.2') the UE will have a statically assigned IP.
#                                                                                           
# Note: Lines starting by '#' are ignored and will be overwritten                           
ue11,mil,208930000000011,3f3f473f2f3fd0943f3f3f3f097c6862,opc,e9be7fb89bb01978e67972ca8580079e,8000,0000000014eb,7,dynamic
ue12,mil,208930000000012,3f3f473f2f3fd0943f3f3f3f097c6862,opc,e9be7fb89bb01978e67972ca8580079e,8000,0000000014eb,7,dynamic
ue13,mil,208930000000013,3f3f473f2f3fd0943f3f3f3f097c6862,opc,e9be7fb89bb01978e67972ca8580079e,8000,0000000014eb,7,dynamic
ue14,mil,208930000000014,3f3f473f2f3fd0943f3f3f3f097c6862,opc,e9be7fb89bb01978e67972ca8580079e,8000,0000000014eb,7,dynamic
ue15,mil,208930000000015,3f3f473f2f3fd0943f3f3f3f097c6862,opc,e9be7fb89bb01978e67972ca8580079e,8000,0000000014eb,7,dynamic
ue16,mil,208930000000016,3f3f473f2f3fd0943f3f3f3f097c6862,opc,e9be7fb89bb01978e67972ca8580079e,8000,0000000014eb,7,dynamic
ue17,mil,208930000000017,3f3f473f2f3fd0943f3f3f3f097c6862,opc,e9be7fb89bb01978e67972ca8580079e,8000,0000000014eb,7,dynamic
ue18,mil,208930000000018,3f3f473f2f3fd0943f3f3f3f097c6862,opc,e9be7fb89bb01978e67972ca8580079e,8000,0000000014eb,7,dynamic
ue19,mil,208930000000019,3f3f473f2f3fd0943f3f3f3f097c6862,opc,e9be7fb89bb01978e67972ca8580079e,8000,0000000014eb,7,dynamic
ue20,mil,208930000000020,3f3f473f2f3fd0943f3f3f3f097c6862,opc,e9be7fb89bb01978e67972ca8580079e,8000,0000000014eb,7,dynamic
ue21,mil,208930000000021,3f3f473f2f3fd0943f3f3f3f097c6862,opc,e9be7fb89bb01978e67972ca8580079e,8000,0000000014eb,7,dynamic
ue22,mil,208930000000022,3f3f473f2f3fd0943f3f3f3f097c6862,opc,e9be7fb89bb01978e67972ca8580079e,8000,0000000014eb,7,dynamic
ue23,mil,208930000000023,3f3f473f2f3fd0943f3f3f3f097c6862,opc,e9be7fb89bb01978e67972ca8580079e,8000,0000000014eb,7,dynamic
ue24,mil,208930000000024,3f3f473f2f3fd0943f3f3f3f097c6862,opc,e9be7fb89bb01978e67972ca8580079e,8000,0000000014eb,7,dynamic
ue25,mil,208930000000025,3f3f473f2f3fd0943f3f3f3f097c6862,opc,e9be7fb89bb01978e67972ca8580079e,8000,0000000014eb,7,dynamic
ue26,mil,208930000000026,3f3f473f2f3fd0943f3f3f3f097c6862,opc,e9be7fb89bb01978e67972ca8580079e,8000,0000000014eb,7,dynamic
ue27,mil,208930000000027,3f3f473f2f3fd0943f3f3f3f097c6862,opc,e9be7fb89bb01978e67972ca8580079e,8000,0000000014eb,7,dynamic
ue28,mil,208930000000028,3f3f473f2f3fd0943f3f3f3f097c6862,opc,e9be7fb89bb01978e67972ca8580079e,8000,0000000014eb,7,dynamic
ue29,mil,208930000000029,3f3f473f2f3fd0943f3f3f3f097c6862,opc,e9be7fb89bb01978e67972ca8580079e,8000,0000000014eb,7,dynamic
ue30,mil,208930000000030,3f3f473f2f3fd0943f3f3f3f097c6862,opc,e9be7fb89bb01978e67972ca8580079e,8000,0000000014eb,7,dynamic
ue31,mil,208930000000031,3f3f473f2f3fd0943f3f3f3f097c6862,opc,e9be7fb89bb01978e67972ca8580079e,8000,0000000014eb,7,dynamic
ue32,mil,208930000000032,3f3f473f2f3fd0943f3f3f3f097c6862,opc,e9be7fb89bb01978e67972ca8580079e,8000,0000000014eb,7,dynamic
ue33,mil,208930000000033,3f3f473f2f3fd0943f3f3f3f097c6862,opc,e9be7fb89bb01978e67972ca8580079e,8000,0000000014eb,7,dynamic
ue34,mil,208930000000034,3f3f473f2f3fd0943f3f3f3f097c6862,opc,e9be7fb89bb01978e67972ca8580079e,8000,0000000014eb,7,dynamic
ue35,mil,208930000000035,3f3f473f2f3fd0943f3f3f3f097c6862,opc,e9be7fb89bb01978e67972ca8580079e,8000,0000000014eb,7,dynamic
ue36,mil,208930000000036,3f3f473f2f3fd0943f3f3f3f097c6862,opc,e9be7fb89bb01978e67972ca8580079e,8000,0000000014eb,7,dynamic
ue37,mil,208930000000037,3f3f473f2f3fd0943f3f3f3f097c6862,opc,e9be7fb89bb01978e67972ca8580079e,8000,0000000014eb,7,dynamic
ue38,mil,208930000000038,3f3f473f2f3fd0943f3f3f3f097c6862,opc,e9be7fb89bb01978e67972ca8580079e,8000,0000000014eb,7,dynamic
ue39,mil,208930000000039,3f3f473f2f3fd0943f3f3f3f097c6862,opc,e9be7fb89bb01978e67972ca8580079e,8000,0000000014eb,7,dynamic
ue40,mil,208930000000040,3f3f473f2f3fd0943f3f3f3f097c6862,opc,e9be7fb89bb01978e67972ca8580079e,8000,0000000014eb,7,dynamic
ue41,mil,208930000000041,3f3f473f2f3fd0943f3f3f3f097c6862,opc,e9be7fb89bb01978e67972ca8580079e,8000,0000000014eb,7,dynamic
ue42,mil,208930000000042,3f3f473f2f3fd0943f3f3f3f097c6862,opc,e9be7fb89bb01978e67972ca8580079e,8000,0000000014eb,7,dynamic
ue43,mil,208930000000043,3f3f473f2f3fd0943f3f3f3f097c6862,opc,e9be7fb89bb01978e67972ca8580079e,8000,0000000014eb,7,dynamic
ue44,mil,208930000000044,3f3f473f2f3fd0943f3f3f3f097c6862,opc,e9be7fb89bb01978e67972ca8580079e,8000,0000000014eb,7,dynamic
ue45,mil,208930000000045,3f3f473f2f3fd0943f3f3f3f097c6862,opc,e9be7fb89bb01978e67972ca8580079e,8000,0000000014eb,7,dynamic
ue46,mil,208930000000046,3f3f473f2f3fd0943f3f3f3f097c6862,opc,e9be7fb89bb01978e67972ca8580079e,8000,0000000014eb,7,dynamic
ue47,mil,208930000000047,3f3f473f2f3fd0943f3f3f3f097c6862,opc,e9be7fb89bb01978e67972ca8580079e,8000,0000000014eb,7,dynamic
ue48,mil,208930000000048,3f3f473f2f3fd0943f3f3f3f097c6862,opc,e9be7fb89bb01978e67972ca8580079e,8000,0000000014eb,7,dynamic
ue49,mil,208930000000049,3f3f473f2f3fd0943f3f3f3f097c6862,opc,e9be7fb89bb01978e67972ca8580079e,8000,0000000014eb,7,dynamic
ue50,mil,208930000000050,3f3f473f2f3fd0943f3f3f3f097c6862,opc,e9be7fb89bb01978e67972ca8580079e,8000,0000000014eb,7,dynamic
ue51,mil,208930000000051,3f3f473f2f3fd0943f3f3f3f097c6862,opc,e9be7fb89bb01978e67972ca8580079e,8000,0000000014eb,7,dynamic
ue52,mil,208930000000052,3f3f473f2f3fd0943f3f3f3f097c6862,opc,e9be7fb89bb01978e67972ca8580079e,8000,0000000014eb,7,dynamic
ue53,mil,208930000000053,3f3f473f2f3fd0943f3f3f3f097c6862,opc,e9be7fb89bb01978e67972ca8580079e,8000,0000000014eb,7,dynamic
ue54,mil,208930000000054,3f3f473f2f3fd0943f3f3f3f097c6862,opc,e9be7fb89bb01978e67972ca8580079e,8000,0000000014eb,7,dynamic
ue55,mil,208930000000055,3f3f473f2f3fd0943f3f3f3f097c6862,opc,e9be7fb89bb01978e67972ca8580079e,8000,0000000014eb,7,dynamic
ue56,mil,208930000000056,3f3f473f2f3fd0943f3f3f3f097c6862,opc,e9be7fb89bb01978e67972ca8580079e,8000,0000000014eb,7,dynamic
ue57,mil,208930000000057,3f3f473f2f3fd0943f3f3f3f097c6862,opc,e9be7fb89bb01978e67972ca8580079e,8000,0000000014eb,7,dynamic
ue58,mil,208930000000058,3f3f473f2f3fd0943f3f3f3f097c6862,opc,e9be7fb89bb01978e67972ca8580079e,8000,0000000014eb,7,dynamic
ue59,mil,208930000000059,3f3f473f2f3fd0943f3f3f3f097c6862,opc,e9be7fb89bb01978e67972ca8580079e,8000,0000000014eb,7,dynamic
ue60,mil,208930000000060,3f3f473f2f3fd0943f3f3f3f097c6862,opc,e9be7fb89bb01978e67972ca8580079e,8000,0000000014eb,7,dynamic
ue61,mil,208930000000061,3f3f473f2f3fd0943f3f3f3f097c6862,opc,e9be7fb89bb01978e67972ca8580079e,8000,0000000014eb,7,dynamic
ue62,mil,208930000000062,3f3f473f2f3fd0943f3f3f3f097c6862,opc,e9be7fb89bb01978e67972ca8580079e,8000,0000000014eb,7,dynamic
ue63,mil,208930000000063,3f3f473f2f3fd0943f3f3f3f097c6862,opc,e9be7fb89bb01978e67972ca8580079e,8000,0000000014eb,7,dynamic
ue64,mil,208930000000064,3f3f473f2f3fd0943f3f3f3f097c6862,opc,e9be7fb89bb01978e67972ca8580079e,8000,0000000014eb,7,dynamic
ue65,mil,208930000000065,3f3f473f2f3fd0943f3f3f3f097c6862,opc,e9be7fb89bb01978e67972ca8580079e,8000,0000000014eb,7,dynamic
ue66,mil,208930000000066,3f3f473f2f3fd0943f3f3f3f097c6862,opc,e9be7fb89bb01978e67972ca8580079e,8000,0000000014eb,7,dynamic
ue67,mil,208930000000067,3f3f473f2f3fd0943f3f3f3f097c6862,opc,e9be7fb89bb01978e67972ca8580079e,8000,0000000014eb,7,dynamic
ue68,mil,208930000000068,3f3f473f2f3fd0943f3f3f3f097c6862,opc,e9be7fb89bb01978e67972ca8580079e,8000,0000000014eb,7,dynamic
ue69,mil,208930000000069,3f3f473f2f3fd0943f3f3f3f097c6862,opc,e9be7fb89bb01978e67972ca8580079e,8000,0000000014eb,7,dynamic
ue70,mil,208930000000070,3f3f473f2f3fd0943f3f3f3f097c6862,opc,e9be7fb89bb01978e67972ca8580079e,8000,0000000014eb,7,dynamic
ue71,mil,208930000000071,3f3f473f2f3fd0943f3f3f3f097c6862,opc,e9be7fb89bb01978e67972ca8580079e,8000,0000000014eb,7,dynamic
ue72,mil,208930000000072,3f3f473f2f3fd0943f3f3f3f097c6862,opc,e9be7fb89bb01978e67972ca8580079e,8000,0000000014eb,7,dynamic
ue73,mil,208930000000073,3f3f473f2f3fd0943f3f3f3f097c6862,opc,e9be7fb89bb01978e67972ca8580079e,8000,0000000014eb,7,dynamic
ue74,mil,208930000000074,3f3f473f2f3fd0943f3f3f3f097c6862,opc,e9be7fb89bb01978e67972ca8580079e,8000,0000000014eb,7,dynamic
ue75,mil,208930000000075,3f3f473f2f3fd0943f3f3f3f097c6862,opc,e9be7fb89bb01978e67972ca8580079e,8000,0000000014eb,7,dynamic
ue76,mil,208930000000076,3f3f473f2f3fd0943f3f3f3f097c6862,opc,e9be7fb89bb01978e67972ca8580079e,8000,0000000014eb,7,dynamic
ue77,mil,208930000000077,3f3f473f2f3fd0943f3f3f3f097c6862,opc,e9be7fb89bb01978e67972ca8580079e,8000,0000000014eb,7,dynamic
ue78,mil,208930000000078,3f3f473f2f3fd0943f3f3f3f097c6862,opc,e9be7fb89bb01978e67972ca8580079e,8000,0000000014eb,7,dynamic
ue79,mil,208930000000079,3f3f473f2f3fd0943f3f3f3f097c6862,opc,e9be7fb89bb01978e67972ca8580079e,8000,0000000014eb,7,dynamic
ue80,mil,208930000000080,3f3f473f2f3fd0943f3f3f3f097c6862,opc,e9be7fb89bb01978e67972ca8580079e,8000,0000000014eb,7,dynamic
ue81,mil,208930000000081,3f3f473f2f3fd0943f3f3f3f097c6862,opc,e9be7fb89bb01978e67972ca8580079e,8000,0000000014eb,7,dynamic
ue82,mil,208930000000082,3f3f473f2f3fd0943f3f3f3f097c6862,opc,e9be7fb89bb01978e67972ca8580079e,8000,0000000014eb,7,dynamic
ue83,mil,208930000000083,3f3f473f2f3fd0943f3f3f3f097c6862,opc,e9be7fb89bb01978e67972ca8580079e,8000,0000000014eb,7,dynamic
ue84,mil,208930000000084,3f3f473f2f3fd0943f3f3f3f097c6862,opc,e9be7fb89bb01978e67972ca8580079e,8000,0000000014eb,7,dynamic
ue85,mil,208930000000085,3f3f473f2f3fd0943f3f3f3f097c6862,opc,e9be7fb89bb01978e67972ca8580079e,8000,0000000014eb,7,dynamic
ue86,mil,208930000000086,3f3f473f2f3fd0943f3f3f3f097c6862,opc,e9be7fb89bb01978e67972ca8580079e,8000,0000000014eb,7,dynamic
ue87,mil,208930000000087,3f3f473f2f3fd0943f3f3f3f097c6862,opc,e9be7fb89bb01978e67972ca8580079e,8000,0000000014eb,7,dynamic
ue88,mil,208930000000088,3f3f473f2f3fd0943f3f3f3f097c6862,opc,e9be7fb89bb01978e67972ca8580079e,8000,0000000014eb,7,dynamic
ue89,mil,208930000000089,3f3f473f2f3fd0943f3f3f3f097c6862,opc,e9be7fb89bb01978e67972ca8580079e,8000,0000000014eb,7,dynamic
ue90,mil,208930000000090,3f3f473f2f3fd0943f3f3f3f097c6862,opc,e9be7fb89bb01978e67972ca8580079e,8000,0000000014eb,7,dynamic
ue91,mil,208930000000091,3f3f473f2f3fd0943f3f3f3f097c6862,opc,e9be7fb89bb01978e67972ca8580079e,8000,0000000014eb,7,dynamic
ue92,mil,208930000000092,3f3f473f2f3fd0943f3f3f3f097c6862,opc,e9be7fb89bb01978e67972ca8580079e,8000,0000000014eb,7,dynamic
ue93,mil,208930000000093,3f3f473f2f3fd0943f3f3f3f097c6862,opc,e9be7fb89bb01978e67972ca8580079e,8000,0000000014eb,7,dynamic
ue94,mil,208930000000094,3f3f473f2f3fd0943f3f3f3f097c6862,opc,e9be7fb89bb01978e67972ca8580079e,8000,0000000014eb,7,dynamic
ue95,mil,208930000000095,3f3f473f2f3fd0943f3f3f3f097c6862,opc,e9be7fb89bb01978e67972ca8580079e,8000,0000000014eb,7,dynamic
ue96,mil,208930000000096,3f3f473f2f3fd0943f3f3f3f097c6862,opc,e9be7fb89bb01978e67972ca8580079e,8000,0000000014eb,7,dynamic
ue97,mil,208930000000097,3f3f473f2f3fd0943f3f3f3f097c6862,opc,e9be7fb89bb01978e67972ca8580079e,8000,0000000014eb,7,dynamic
ue98,mil,208930000000098,3f3f473f2f3fd0943f3f3f3f097c6862,opc,e9be7fb89bb01978e67972ca8580079e,8000,0000000014eb,7,dynamic
ue99,mil,208930000000099,3f3f473f2f3fd0943f3f3f3f097c6862,opc,e9be7fb89bb01978e67972ca8580079e,8000,0000000014eb,7,dynamic
ue100,mil,208930000000100,3f3f473f2f3fd0943f3f3f3f097c6862,opc,e9be7fb89bb01978e67972ca8580079e,8000,0000000014eb,7,dynamic
ue101,mil,208930000000101,3f3f473f2f3fd0943f3f3f3f097c6862,opc,e9be7fb89bb01978e67972ca8580079e,8000,0000000014eb,7,dynamic
ue102,mil,208930000000102,3f3f473f2f3fd0943f3f3f3f097c6862,opc,e9be7fb89bb01978e67972ca8580079e,8000,0000000014eb,7,dynamic
ue103,mil,208930000000103,3f3f473f2f3fd0943f3f3f3f097c6862,opc,e9be7fb89bb01978e67972ca8580079e,8000,0000000014eb,7,dynamic
ue104,mil,208930000000104,3f3f473f2f3fd0943f3f3f3f097c6862,opc,e9be7fb89bb01978e67972ca8580079e,8000,0000000014eb,7,dynamic
ue105,mil,208930000000105,3f3f473f2f3fd0943f3f3f3f097c6862,opc,e9be7fb89bb01978e67972ca8580079e,8000,0000000014eb,7,dynamic
ue106,mil,208930000000106,3f3f473f2f3fd0943f3f3f3f097c6862,opc,e9be7fb89bb01978e67972ca8580079e,8000,0000000014eb,7,dynamic
ue107,mil,208930000000107,3f3f473f2f3fd0943f3f3f3f097c6862,opc,e9be7fb89bb01978e67972ca8580079e,8000,0000000014eb,7,dynamic
ue108,mil,208930000000108,3f3f473f2f3fd0943f3f3f3f097c6862,opc,e9be7fb89bb01978e67972ca8580079e,8000,0000000014eb,7,dynamic
ue109,mil,208930000000109,3f3f473f2f3fd0943f3f3f3f097c6862,opc,e9be7fb89bb01978e67972ca8580079e,8000,0000000014eb,7,dynamic
ue110,mil,208930000000110,3f3f473f2f3fd0943f3f3f3f097c6862,opc,e9be7fb89bb01978e67972ca8580079e,8000,0000000014eb,7,dynamic
ue111,mil,208930000000111,3f3f473f2f3fd0943f3f3f3f097c6862,opc,e9be7fb89bb01978e67972ca8580079e,8000,0000000014eb,7,dynamic
ue112,mil,208930000000112,3f3f473f2f3fd0943f3f3f3f097c6862,opc,e9be7fb89bb01978e67972ca8580079e,8000,0000000014eb,7,dynamic
ue113,mil,208930000000113,3f3f473f2f3fd0943f3f3f3f097c6862,opc,e9be7fb89bb01978e67972ca8580079e,8000,0000000014eb,7,dynamic
ue114,mil,208930000000114,3f3f473f2f3fd0943f3f3f3f097c6862,opc,e9be7fb89bb01978e67972ca8580079e,8000,0000000014eb,7,dynamic
ue115,mil,208930000000115,3f3f473f2f3fd0943f3f3f3f097c6862,opc,e9be7fb89bb01978e67972ca8580079e,8000,0000000014eb,7,dynamic
ue116,mil,208930000000116,3f3f473f2f3fd0943f3f3f3f097c6862,opc,e9be7fb89bb01978e67972ca8580079e,8000,0000000014eb,7,dynamic
ue117,mil,208930000000117,3f3f473f2f3fd0943f3f3f3f097c6862,opc,e9be7fb89bb01978e67972ca8580079e,8000,0000000014eb,7,dynamic
ue118,mil,208930000000118,3f3f473f2f3fd0943f3f3f3f097c6862,opc,e9be7fb89bb01978e67972ca8580079e,8000,0000000014eb,7,dynamic
ue119,mil,208930000000119,3f3f473f2f3fd0943f3f3f3f097c6862,opc,e9be7fb89bb01978e67972ca8580079e,8000,0000000014eb,7,dynamic
ue120,mil,208930000000120,3f3f473f2f3fd0943f3f3f3f097c6862,opc,e9be7fb89bb01978e67972ca8580079e,8000,0000000014eb,7,dynamic
ue121,mil,208930000000121,3f3f473f2f3fd0943f3f3f3f097c6862,opc,e9be7fb89bb01978e67972ca8580079e,8000,0000000014eb,7,dynamic
ue122,mil,208930000000122,3f3f473f2f3fd0943f3f3f3f097c6862,opc,e9be7fb89bb01978e67972ca8580079e,8000,0000000014eb,7,dynamic
ue123,mil,208930000000123,3f3f473f2f3fd0943f3f3f3f097c6862,opc,e9be7fb89bb01978e67972ca8580079e,8000,0000000014eb,7,dynamic
ue124,mil,208930000000124,3f3f473f2f3fd0943f3f3f3f097c6862,opc,e9be7fb89bb01978e67972ca8580079e,8000,0000000014eb,7,dynamic
ue125,mil,208930000000125,3f3f473f2f3fd0943f3f3f3f097c6862,opc,e9be7fb89bb01978e67972ca8580079e,8000,0000000014eb,7,dynamic
ue126,mil,208930000000126,3f3f473f2f3fd0943f3f3f3f097c6862,opc,e9be7fb89bb01978e67972ca8580079e,8000,0000000014eb,7,dynamic
ue127,mil,208930000000127,3f3f473f2f3fd0943f3f3f3f097c6862,opc,e9be7fb89bb01978e67972ca8580079e,8000,0000000014eb,7,dynamic
ue128,mil,208930000000128,3f3f473f2f3fd0943f3f3f3f097c6862,opc,e9be7fb89bb01978e67972ca8580079e,8000,0000000014eb,7,dynamic
ue129,mil,208930000000129,3f3f473f2f3fd0943f3f3f3f097c6862,opc,e9be7fb89bb01978e67972ca8580079e,8000,0000000014eb,7,dynamic
ue130,mil,208930000000130,3f3f473f2f3fd0943f3f3f3f097c6862,opc,e9be7fb89bb01978e67972ca8580079e,8000,0000000014eb,7,dynamic
ue131,mil,208930000000131,3f3f473f2f3fd0943f3f3f3f097c6862,opc,e9be7fb89bb01978e67972ca8580079e,8000,0000000014eb,7,dynamic
ue132,mil,208930000000132,3f3f473f2f3fd0943f3f3f3f097c6862,opc,e9be7fb89bb01978e67972ca8580079e,8000,0000000014eb,7,dynamic
ue133,mil,208930000000133,3f3f473f2f3fd0943f3f3f3f097c6862,opc,e9be7fb89bb01978e67972ca8580079e,8000,0000000014eb,7,dynamic
ue134,mil,208930000000134,3f3f473f2f3fd0943f3f3f3f097c6862,opc,e9be7fb89bb01978e67972ca8580079e,8000,0000000014eb,7,dynamic
ue135,mil,208930000000135,3f3f473f2f3fd0943f3f3f3f097c6862,opc,e9be7fb89bb01978e67972ca8580079e,8000,0000000014eb,7,dynamic
ue136,mil,208930000000136,3f3f473f2f3fd0943f3f3f3f097c6862,opc,e9be7fb89bb01978e67972ca8580079e,8000,0000000014eb,7,dynamic
ue137,mil,208930000000137,3f3f473f2f3fd0943f3f3f3f097c6862,opc,e9be7fb89bb01978e67972ca8580079e,8000,0000000014eb,7,dynamic
ue138,mil,208930000000138,3f3f473f2f3fd0943f3f3f3f097c6862,opc,e9be7fb89bb01978e67972ca8580079e,8000,0000000014eb,7,dynamic
ue139,mil,208930000000139,3f3f473f2f3fd0943f3f3f3f097c6862,opc,e9be7fb89bb01978e67972ca8580079e,8000,0000000014eb,7,dynamic
ue140,mil,208930000000140,3f3f473f2f3fd0943f3f3f3f097c6862,opc,e9be7fb89bb01978e67972ca8580079e,8000,0000000014eb,7,dynamic
ue141,mil,208930000000141,3f3f473f2f3fd0943f3f3f3f097c6862,opc,e9be7fb89bb01978e67972ca8580079e,8000,0000000014eb,7,dynamic
ue142,mil,208930000000142,3f3f473f2f3fd0943f3f3f3f097c6862,opc,e9be7fb89bb01978e67972ca8580079e,8000,0000000014eb,7,dynamic
ue143,mil,208930000000143,3f3f473f2f3fd0943f3f3f3f097c6862,opc,e9be7fb89bb01978e67972ca8580079e,8000,0000000014eb,7,dynamic
ue144,mil,208930000000144,3f3f473f2f3fd0943f3f3f3f097c6862,opc,e9be7fb89bb01978e67972ca8580079e,8000,0000000014eb,7,dynamic
ue145,mil,208930000000145,3f3f473f2f3fd0943f3f3f3f097c6862,opc,e9be7fb89bb01978e67972ca8580079e,8000,0000000014eb,7,dynamic
ue146,mil,208930000000146,3f3f473f2f3fd0943f3f3f3f097c6862,opc,e9be7fb89bb01978e67972ca8580079e,8000,0000000014eb,7,dynamic
ue147,mil,208930000000147,3f3f473f2f3fd0943f3f3f3f097c6862,opc,e9be7fb89bb01978e67972ca8580079e,8000,0000000014eb,7,dynamic
ue148,mil,208930000000148,3f3f473f2f3fd0943f3f3f3f097c6862,opc,e9be7fb89bb01978e67972ca8580079e,8000,0000000014eb,7,dynamic
ue149,mil,208930000000149,3f3f473f2f3fd0943f3f3f3f097c6862,opc,e9be7fb89bb01978e67972ca8580079e,8000,0000000014eb,7,dynamic
ue150,mil,208930000000150,3f3f473f2f3fd0943f3f3f3f097c6862,opc,e9be7fb89bb01978e67972ca8580079e,8000,0000000014eb,7,dynamic
ue151,mil,208930000000151,3f3f473f2f3fd0943f3f3f3f097c6862,opc,e9be7fb89bb01978e67972ca8580079e,8000,0000000014eb,7,dynamic
ue152,mil,208930000000152,3f3f473f2f3fd0943f3f3f3f097c6862,opc,e9be7fb89bb01978e67972ca8580079e,8000,0000000014eb,7,dynamic
ue153,mil,208930000000153,3f3f473f2f3fd0943f3f3f3f097c6862,opc,e9be7fb89bb01978e67972ca8580079e,8000,0000000014eb,7,dynamic
ue154,mil,208930000000154,3f3f473f2f3fd0943f3f3f3f097c6862,opc,e9be7fb89bb01978e67972ca8580079e,8000,0000000014eb,7,dynamic
ue155,mil,208930000000155,3f3f473f2f3fd0943f3f3f3f097c6862,opc,e9be7fb89bb01978e67972ca8580079e,8000,0000000014eb,7,dynamic
ue156,mil,208930000000156,3f3f473f2f3fd0943f3f3f3f097c6862,opc,e9be7fb89bb01978e67972ca8580079e,8000,0000000014eb,7,dynamic
ue157,mil,208930000000157,3f3f473f2f3fd0943f3f3f3f097c6862,opc,e9be7fb89bb01978e67972ca8580079e,8000,0000000014eb,7,dynamic
ue158,mil,208930000000158,3f3f473f2f3fd0943f3f3f3f097c6862,opc,e9be7fb89bb01978e67972ca8580079e,8000,0000000014eb,7,dynamic
ue159,mil,208930000000159,3f3f473f2f3fd0943f3f3f3f097c6862,opc,e9be7fb89bb01978e67972ca8580079e,8000,0000000014eb,7,dynamic
ue160,mil,208930000000160,3f3f473f2f3fd0943f3f3f3f097c6862,opc,e9be7fb89bb01978e67972ca8580079e,8000,0000000014eb,7,dynamic
ue161,mil,208930000000161,3f3f473f2f3fd0943f3f3f3f097c6862,opc,e9be7fb89bb01978e67972ca8580079e,8000,0000000014eb,7,dynamic
ue162,mil,208930000000162,3f3f473f2f3fd0943f3f3f3f097c6862,opc,e9be7fb89bb01978e67972ca8580079e,8000,0000000014eb,7,dynamic
ue163,mil,208930000000163,3f3f473f2f3fd0943f3f3f3f097c6862,opc,e9be7fb89bb01978e67972ca8580079e,8000,0000000014eb,7,dynamic
ue164,mil,208930000000164,3f3f473f2f3fd0943f3f3f3f097c6862,opc,e9be7fb89bb01978e67972ca8580079e,8000,0000000014eb,7,dynamic
